timestamp,cpu_total,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,cpu_time_since_update,cpu_cpucore,cpu_ctx_switches,cpu_interrupts,cpu_soft_interrupts,cpu_syscalls,percpu_0_key,percpu_0_cpu_number,percpu_0_total,percpu_0_user,percpu_0_system,percpu_0_idle,percpu_0_nice,percpu_0_iowait,percpu_0_irq,percpu_0_softirq,percpu_0_steal,percpu_0_guest,percpu_0_guest_nice,percpu_1_key,percpu_1_cpu_number,percpu_1_total,percpu_1_user,percpu_1_system,percpu_1_idle,percpu_1_nice,percpu_1_iowait,percpu_1_irq,percpu_1_softirq,percpu_1_steal,percpu_1_guest,percpu_1_guest_nice,load_min1,load_min5,load_min15,load_cpucore,mem_total,mem_available,mem_percent,mem_used,mem_free,mem_active,mem_inactive,mem_buffers,mem_cached,mem_shared,memswap_total,memswap_used,memswap_free,memswap_percent,memswap_sin,memswap_sout,memswap_time_since_update,network_ens5_interface_name,network_ens5_alias,network_ens5_time_since_update,network_ens5_cumulative_rx,network_ens5_rx,network_ens5_cumulative_tx,network_ens5_tx,network_ens5_cumulative_cx,network_ens5_cx,network_ens5_is_up,network_ens5_speed,network_ens5_key,network_lo_interface_name,network_lo_alias,network_lo_time_since_update,network_lo_cumulative_rx,network_lo_rx,network_lo_cumulative_tx,network_lo_tx,network_lo_cumulative_cx,network_lo_cx,network_lo_is_up,network_lo_speed,network_lo_key,diskio_loop0_time_since_update,diskio_loop0_disk_name,diskio_loop0_read_count,diskio_loop0_write_count,diskio_loop0_read_bytes,diskio_loop0_write_bytes,diskio_loop0_key,diskio_loop1_time_since_update,diskio_loop1_disk_name,diskio_loop1_read_count,diskio_loop1_write_count,diskio_loop1_read_bytes,diskio_loop1_write_bytes,diskio_loop1_key,diskio_loop2_time_since_update,diskio_loop2_disk_name,diskio_loop2_read_count,diskio_loop2_write_count,diskio_loop2_read_bytes,diskio_loop2_write_bytes,diskio_loop2_key,diskio_loop3_time_since_update,diskio_loop3_disk_name,diskio_loop3_read_count,diskio_loop3_write_count,diskio_loop3_read_bytes,diskio_loop3_write_bytes,diskio_loop3_key,diskio_loop4_time_since_update,diskio_loop4_disk_name,diskio_loop4_read_count,diskio_loop4_write_count,diskio_loop4_read_bytes,diskio_loop4_write_bytes,diskio_loop4_key,diskio_loop5_time_since_update,diskio_loop5_disk_name,diskio_loop5_read_count,diskio_loop5_write_count,diskio_loop5_read_bytes,diskio_loop5_write_bytes,diskio_loop5_key,diskio_loop6_time_since_update,diskio_loop6_disk_name,diskio_loop6_read_count,diskio_loop6_write_count,diskio_loop6_read_bytes,diskio_loop6_write_bytes,diskio_loop6_key,diskio_loop7_time_since_update,diskio_loop7_disk_name,diskio_loop7_read_count,diskio_loop7_write_count,diskio_loop7_read_bytes,diskio_loop7_write_bytes,diskio_loop7_key,diskio_nvme0n1_time_since_update,diskio_nvme0n1_disk_name,diskio_nvme0n1_read_count,diskio_nvme0n1_write_count,diskio_nvme0n1_read_bytes,diskio_nvme0n1_write_bytes,diskio_nvme0n1_key,diskio_nvme0n1p1_time_since_update,diskio_nvme0n1p1_disk_name,diskio_nvme0n1p1_read_count,diskio_nvme0n1p1_write_count,diskio_nvme0n1p1_read_bytes,diskio_nvme0n1p1_write_bytes,diskio_nvme0n1p1_key,fs_/_device_name,fs_/_fs_type,fs_/_mnt_point,fs_/_size,fs_/_used,fs_/_free,fs_/_percent,fs_/_key,fs_/snap/core18/2128_device_name,fs_/snap/core18/2128_fs_type,fs_/snap/core18/2128_mnt_point,fs_/snap/core18/2128_size,fs_/snap/core18/2128_used,fs_/snap/core18/2128_free,fs_/snap/core18/2128_percent,fs_/snap/core18/2128_key,fs_/snap/amazon-ssm-agent/4046_device_name,fs_/snap/amazon-ssm-agent/4046_fs_type,fs_/snap/amazon-ssm-agent/4046_mnt_point,fs_/snap/amazon-ssm-agent/4046_size,fs_/snap/amazon-ssm-agent/4046_used,fs_/snap/amazon-ssm-agent/4046_free,fs_/snap/amazon-ssm-agent/4046_percent,fs_/snap/amazon-ssm-agent/4046_key,fs_/snap/snapd/15177_device_name,fs_/snap/snapd/15177_fs_type,fs_/snap/snapd/15177_mnt_point,fs_/snap/snapd/15177_size,fs_/snap/snapd/15177_used,fs_/snap/snapd/15177_free,fs_/snap/snapd/15177_percent,fs_/snap/snapd/15177_key,fs_/snap/core18/2344_device_name,fs_/snap/core18/2344_fs_type,fs_/snap/core18/2344_mnt_point,fs_/snap/core18/2344_size,fs_/snap/core18/2344_used,fs_/snap/core18/2344_free,fs_/snap/core18/2344_percent,fs_/snap/core18/2344_key,fs_/snap/amazon-ssm-agent/5163_device_name,fs_/snap/amazon-ssm-agent/5163_fs_type,fs_/snap/amazon-ssm-agent/5163_mnt_point,fs_/snap/amazon-ssm-agent/5163_size,fs_/snap/amazon-ssm-agent/5163_used,fs_/snap/amazon-ssm-agent/5163_free,fs_/snap/amazon-ssm-agent/5163_percent,fs_/snap/amazon-ssm-agent/5163_key,fs_/snap/snapd/15534_device_name,fs_/snap/snapd/15534_fs_type,fs_/snap/snapd/15534_mnt_point,fs_/snap/snapd/15534_size,fs_/snap/snapd/15534_used,fs_/snap/snapd/15534_free,fs_/snap/snapd/15534_percent,fs_/snap/snapd/15534_key,processcount_total,processcount_running,processcount_sleeping,processcount_thread,processcount_pid_max,ip_address,ip_mask,ip_mask_cidr,ip_gateway,ip_public_address,system_os_name,system_hostname,system_platform,system_linux_distro,system_os_version,system_hr_name,uptime_seconds
2022-04-22 19:21:12,18.0,21.2,0.0,5.1,70.5,0.0,0.0,0.7,2.4,0.0,0.0,2.0978784561157227,2,6539,13566,12596,0,cpu_number,0,16.9,10.3,2.6,83.1,0.0,0.7,0.0,0.7,2.6,0.0,0.0,cpu_number,1,19.4,11.8,3.6,80.6,0.0,0.0,0.0,1.2,2.8,0.0,0.0,0.84,0.59,0.47,2,4064714752,2655207424,34.7,1409507328,2655207424,1820024832,1792679936,130916352,2595233792,831488,0,0,0,0.0,0,0,2.0978691577911377,ens5,,2.1063077449798584,43575038532,586889,49889812258,4029752,93464850790,4616641,True,0,interface_name,lo,,2.1063077449798584,10918399413,38592,10918399413,38592,21836798826,77184,True,0,interface_name,2.0972981452941895,loop0,0,0,0,0,disk_name,2.0972981452941895,loop1,0,0,0,0,disk_name,2.0972981452941895,loop2,0,0,0,0,disk_name,2.0972981452941895,loop3,0,0,0,0,disk_name,2.0972981452941895,loop4,0,0,0,0,disk_name,2.0972981452941895,loop5,0,0,0,0,disk_name,2.0972981452941895,loop6,0,0,0,0,disk_name,2.0972981452941895,loop7,0,0,0,0,disk_name,2.0972981452941895,nvme0n1,0,1,0,28672,disk_name,2.0972981452941895,nvme0n1p1,0,1,0,28672,disk_name,/dev/nvme0n1p1,ext4,/,8259014656,7186845696,1055391744,87.2,mnt_point,/dev/loop0,squashfs,/snap/core18/2128,58195968,58195968,0,100.0,mnt_point,/dev/loop1,squashfs,/snap/amazon-ssm-agent/4046,26214400,26214400,0,100.0,mnt_point,/dev/loop3,squashfs,/snap/snapd/15177,45875200,45875200,0,100.0,mnt_point,/dev/loop4,squashfs,/snap/core18/2344,58327040,58327040,0,100.0,mnt_point,/dev/loop5,squashfs,/snap/amazon-ssm-agent/5163,28049408,28049408,0,100.0,mnt_point,/dev/loop6,squashfs,/snap/snapd/15534,46923776,46923776,0,100.0,mnt_point,149,1,99,339,0,10.0.3.254,255.255.240.0,20,10.0.0.1,18.207.94.123,Linux,competent-seeker.cs695hubs.com,64bit,Ubuntu 18.04,5.4.0-1055-aws,Ubuntu 18.04 64bit,2437190
2022-04-22 19:21:14,24.1,10.5,0.0,3.8,81.2,0.0,0.0,0.7,3.8,0.0,0.0,2.134455442428589,2,6387,12847,11946,0,cpu_number,0,22.1,14.3,4.4,77.9,0.0,0.0,0.0,1.0,2.4,0.0,0.0,cpu_number,1,25.5,17.2,4.6,74.5,0.0,0.0,0.0,0.7,2.9,0.0,0.0,0.84,0.59,0.47,2,4064714752,2663436288,34.5,1401278464,2663436288,1812275200,1794228224,130916352,2596843520,831488,0,0,0,0.0,0,0,2.134394884109497,ens5,,2.142848014831543,43575517462,478930,49893746964,3934706,93469264426,4413636,True,0,interface_name,lo,,2.142848014831543,10918429781,30368,10918429781,30368,21836859562,60736,True,0,interface_name,2.133570432662964,loop0,0,0,0,0,disk_name,2.133570432662964,loop1,0,0,0,0,disk_name,2.133570432662964,loop2,0,0,0,0,disk_name,2.133570432662964,loop3,0,0,0,0,disk_name,2.133570432662964,loop4,0,0,0,0,disk_name,2.133570432662964,loop5,0,0,0,0,disk_name,2.133570432662964,loop6,0,0,0,0,disk_name,2.133570432662964,loop7,0,0,0,0,disk_name,2.133570432662964,nvme0n1,0,0,0,0,disk_name,2.133570432662964,nvme0n1p1,0,0,0,0,disk_name,/dev/nvme0n1p1,ext4,/,8259014656,7188393984,1053843456,87.2,mnt_point,/dev/loop0,squashfs,/snap/core18/2128,58195968,58195968,0,100.0,mnt_point,/dev/loop1,squashfs,/snap/amazon-ssm-agent/4046,26214400,26214400,0,100.0,mnt_point,/dev/loop3,squashfs,/snap/snapd/15177,45875200,45875200,0,100.0,mnt_point,/dev/loop4,squashfs,/snap/core18/2344,58327040,58327040,0,100.0,mnt_point,/dev/loop5,squashfs,/snap/amazon-ssm-agent/5163,28049408,28049408,0,100.0,mnt_point,/dev/loop6,squashfs,/snap/snapd/15534,46923776,46923776,0,100.0,mnt_point,149,1,99,339,0,10.0.3.254,255.255.240.0,20,10.0.0.1,18.207.94.123,Linux,competent-seeker.cs695hubs.com,64bit,Ubuntu 18.04,5.4.0-1055-aws,Ubuntu 18.04 64bit,2437192
2022-04-22 19:21:16,24.1,10.5,0.0,3.8,81.2,0.0,0.0,0.7,3.8,0.0,0.0,2.134455442428589,2,6387,12847,11946,0,cpu_number,0,22.1,14.3,4.4,77.9,0.0,0.0,0.0,1.0,2.4,0.0,0.0,cpu_number,1,25.5,17.2,4.6,74.5,0.0,0.0,0.0,0.7,2.9,0.0,0.0,0.77,0.58,0.47,2,4064714752,2663436288,34.5,1401278464,2663436288,1812275200,1794228224,130916352,2596843520,831488,0,0,0,0.0,0,0,2.134394884109497,ens5,,1.9419970512390137,43575986552,469090,49897758643,4011679,93473745195,4480769,True,0,interface_name,lo,,1.9419970512390137,10918470570,40789,10918470570,40789,21836941140,81578,True,0,interface_name,2.133570432662964,loop0,0,0,0,0,disk_name,2.133570432662964,loop1,0,0,0,0,disk_name,2.133570432662964,loop2,0,0,0,0,disk_name,2.133570432662964,loop3,0,0,0,0,disk_name,2.133570432662964,loop4,0,0,0,0,disk_name,2.133570432662964,loop5,0,0,0,0,disk_name,2.133570432662964,loop6,0,0,0,0,disk_name,2.133570432662964,loop7,0,0,0,0,disk_name,2.133570432662964,nvme0n1,0,0,0,0,disk_name,2.133570432662964,nvme0n1p1,0,0,0,0,disk_name,/dev/nvme0n1p1,ext4,/,8259014656,7189946368,1052291072,87.2,mnt_point,/dev/loop0,squashfs,/snap/core18/2128,58195968,58195968,0,100.0,mnt_point,/dev/loop1,squashfs,/snap/amazon-ssm-agent/4046,26214400,26214400,0,100.0,mnt_point,/dev/loop3,squashfs,/snap/snapd/15177,45875200,45875200,0,100.0,mnt_point,/dev/loop4,squashfs,/snap/core18/2344,58327040,58327040,0,100.0,mnt_point,/dev/loop5,squashfs,/snap/amazon-ssm-agent/5163,28049408,28049408,0,100.0,mnt_point,/dev/loop6,squashfs,/snap/snapd/15534,46923776,46923776,0,100.0,mnt_point,149,1,99,339,0,10.0.3.254,255.255.240.0,20,10.0.0.1,18.207.94.123,Linux,competent-seeker.cs695hubs.com,64bit,Ubuntu 18.04,5.4.0-1055-aws,Ubuntu 18.04 64bit,2437192
2022-04-22 19:21:18,19.3,12.1,0.0,3.3,80.7,0.0,0.0,0.7,3.1,0.0,0.0,4.049924373626709,2,12680,24884,22579,0,cpu_number,0,15.5,9.1,2.5,84.5,0.0,0.0,0.0,0.7,3.2,0.0,0.0,cpu_number,1,24.1,15.4,4.4,75.9,0.0,0.0,0.0,0.5,3.9,0.0,0.0,0.77,0.58,0.47,2,4064714752,2698842112,33.6,1365872640,2698842112,1777270784,1797918720,130916352,2599849984,831488,0,0,0,0.0,0,0,4.049960374832153,ens5,,2.0906660556793213,43576445183,458631,49901412954,3654311,93477858137,4112942,True,0,interface_name,lo,,2.0906660556793213,10918521602,51032,10918521602,51032,21837043204,102064,True,0,interface_name,4.052388906478882,loop0,0,0,0,0,disk_name,4.052388906478882,loop1,0,0,0,0,disk_name,4.052388906478882,loop2,0,0,0,0,disk_name,4.052388906478882,loop3,0,0,0,0,disk_name,4.052388906478882,loop4,0,0,0,0,disk_name,4.052388906478882,loop5,0,0,0,0,disk_name,4.052388906478882,loop6,0,0,0,0,disk_name,4.052388906478882,loop7,0,0,0,0,disk_name,4.052388906478882,nvme0n1,0,1,0,4096,disk_name,4.052388906478882,nvme0n1p1,0,1,0,4096,disk_name,/dev/nvme0n1p1,ext4,/,8259014656,7191179264,1051058176,87.2,mnt_point,/dev/loop0,squashfs,/snap/core18/2128,58195968,58195968,0,100.0,mnt_point,/dev/loop1,squashfs,/snap/amazon-ssm-agent/4046,26214400,26214400,0,100.0,mnt_point,/dev/loop3,squashfs,/snap/snapd/15177,45875200,45875200,0,100.0,mnt_point,/dev/loop4,squashfs,/snap/core18/2344,58327040,58327040,0,100.0,mnt_point,/dev/loop5,squashfs,/snap/amazon-ssm-agent/5163,28049408,28049408,0,100.0,mnt_point,/dev/loop6,squashfs,/snap/snapd/15534,46923776,46923776,0,100.0,mnt_point,149,1,99,339,0,10.0.3.254,255.255.240.0,20,10.0.0.1,18.207.94.123,Linux,competent-seeker.cs695hubs.com,64bit,Ubuntu 18.04,5.4.0-1055-aws,Ubuntu 18.04 64bit,2437196
2022-04-22 19:21:20,19.3,12.9,0.0,3.1,80.7,0.0,0.0,0.7,2.6,0.0,0.0,2.0904369354248047,2,6465,12195,11367,0,cpu_number,0,15.5,9.1,2.5,84.5,0.0,0.0,0.0,0.7,3.2,0.0,0.0,cpu_number,1,24.1,15.4,4.4,75.9,0.0,0.0,0.0,0.5,3.9,0.0,0.0,0.77,0.58,0.47,2,4064714752,2701209600,33.5,1363505152,2701209600,1775480832,1799315456,130916352,2601291776,831488,0,0,0,0.0,0,0,2.090355396270752,ens5,,2.0884523391723633,43576930393,485210,49905378178,3965224,93482308571,4450434,True,0,interface_name,lo,,2.0884523391723633,10918574633,53031,10918574633,53031,21837149266,106062,True,0,interface_name,2.090533494949341,loop0,0,0,0,0,disk_name,2.090533494949341,loop1,0,0,0,0,disk_name,2.090533494949341,loop2,0,0,0,0,disk_name,2.090533494949341,loop3,0,0,0,0,disk_name,2.090533494949341,loop4,0,0,0,0,disk_name,2.090533494949341,loop5,0,0,0,0,disk_name,2.090533494949341,loop6,0,0,0,0,disk_name,2.090533494949341,loop7,0,0,0,0,disk_name,2.090533494949341,nvme0n1,0,0,0,0,disk_name,2.090533494949341,nvme0n1p1,0,0,0,0,disk_name,/dev/nvme0n1p1,ext4,/,8259014656,7192731648,1049505792,87.3,mnt_point,/dev/loop0,squashfs,/snap/core18/2128,58195968,58195968,0,100.0,mnt_point,/dev/loop1,squashfs,/snap/amazon-ssm-agent/4046,26214400,26214400,0,100.0,mnt_point,/dev/loop3,squashfs,/snap/snapd/15177,45875200,45875200,0,100.0,mnt_point,/dev/loop4,squashfs,/snap/core18/2344,58327040,58327040,0,100.0,mnt_point,/dev/loop5,squashfs,/snap/amazon-ssm-agent/5163,28049408,28049408,0,100.0,mnt_point,/dev/loop6,squashfs,/snap/snapd/15534,46923776,46923776,0,100.0,mnt_point,149,1,99,339,0,10.0.3.254,255.255.240.0,20,10.0.0.1,18.207.94.123,Linux,competent-seeker.cs695hubs.com,64bit,Ubuntu 18.04,5.4.0-1055-aws,Ubuntu 18.04 64bit,2437198
2022-04-22 19:21:22,19.6,11.6,0.0,1.9,80.1,0.0,0.0,0.9,5.5,0.0,0.0,2.0887837409973145,2,6115,12301,11281,0,cpu_number,0,17.6,10.9,2.4,82.4,0.0,0.0,0.0,0.5,3.8,0.0,0.0,cpu_number,1,21.7,13.3,2.6,78.3,0.0,0.0,0.0,1.4,4.3,0.0,0.0,0.71,0.57,0.47,2,4064714752,2702258176,33.5,1362456576,2702258176,1773584384,1800712192,130916352,2602733568,831488,0,0,0,0.0,0,0,2.088771104812622,ens5,,2.0871005058288574,43577398850,468457,49909424045,4045867,93486822895,4514324,True,0,interface_name,lo,,2.0871005058288574,10918608080,33447,10918608080,33447,21837216160,66894,True,0,interface_name,2.0864126682281494,loop0,0,0,0,0,disk_name,2.0864126682281494,loop1,0,0,0,0,disk_name,2.0864126682281494,loop2,0,0,0,0,disk_name,2.0864126682281494,loop3,0,0,0,0,disk_name,2.0864126682281494,loop4,0,0,0,0,disk_name,2.0864126682281494,loop5,0,0,0,0,disk_name,2.0864126682281494,loop6,0,0,0,0,disk_name,2.0864126682281494,loop7,0,0,0,0,disk_name,2.0864126682281494,nvme0n1,0,0,0,0,disk_name,2.0864126682281494,nvme0n1p1,0,0,0,0,disk_name,/dev/nvme0n1p1,ext4,/,8259014656,7194128384,1048109056,87.3,mnt_point,/dev/loop0,squashfs,/snap/core18/2128,58195968,58195968,0,100.0,mnt_point,/dev/loop1,squashfs,/snap/amazon-ssm-agent/4046,26214400,26214400,0,100.0,mnt_point,/dev/loop3,squashfs,/snap/snapd/15177,45875200,45875200,0,100.0,mnt_point,/dev/loop4,squashfs,/snap/core18/2344,58327040,58327040,0,100.0,mnt_point,/dev/loop5,squashfs,/snap/amazon-ssm-agent/5163,28049408,28049408,0,100.0,mnt_point,/dev/loop6,squashfs,/snap/snapd/15534,46923776,46923776,0,100.0,mnt_point,149,1,99,339,0,10.0.3.254,255.255.240.0,20,10.0.0.1,18.207.94.123,Linux,competent-seeker.cs695hubs.com,64bit,Ubuntu 18.04,5.4.0-1055-aws,Ubuntu 18.04 64bit,2437200
2022-04-22 19:21:24,19.6,11.4,0.0,2.4,81.8,0.0,0.0,0.7,3.6,0.0,0.0,2.0858380794525146,2,6306,12464,11463,0,cpu_number,0,17.6,10.9,2.4,82.4,0.0,0.0,0.0,0.5,3.8,0.0,0.0,cpu_number,1,21.7,13.3,2.6,78.3,0.0,0.0,0.0,1.4,4.3,0.0,0.0,0.71,0.57,0.47,2,4064714752,2709213184,33.3,1355501568,2709213184,1767366656,1802268672,130916352,2604310528,831488,0,0,0,0.0,0,0,2.0858705043792725,ens5,,2.0883781909942627,43577871688,472838,49913298907,3874862,93491170595,4347700,True,0,interface_name,lo,,2.0883781909942627,10918670459,62379,10918670459,62379,21837340918,124758,True,0,interface_name,2.0877368450164795,loop0,0,0,0,0,disk_name,2.0877368450164795,loop1,0,0,0,0,disk_name,2.0877368450164795,loop2,0,0,0,0,disk_name,2.0877368450164795,loop3,0,0,0,0,disk_name,2.0877368450164795,loop4,0,0,0,0,disk_name,2.0877368450164795,loop5,0,0,0,0,disk_name,2.0877368450164795,loop6,0,0,0,0,disk_name,2.0877368450164795,loop7,0,0,0,0,disk_name,2.0877368450164795,nvme0n1,0,0,0,0,disk_name,2.0877368450164795,nvme0n1p1,0,0,0,0,disk_name,/dev/nvme0n1p1,ext4,/,8259014656,7195521024,1046716416,87.3,mnt_point,/dev/loop0,squashfs,/snap/core18/2128,58195968,58195968,0,100.0,mnt_point,/dev/loop1,squashfs,/snap/amazon-ssm-agent/4046,26214400,26214400,0,100.0,mnt_point,/dev/loop3,squashfs,/snap/snapd/15177,45875200,45875200,0,100.0,mnt_point,/dev/loop4,squashfs,/snap/core18/2344,58327040,58327040,0,100.0,mnt_point,/dev/loop5,squashfs,/snap/amazon-ssm-agent/5163,28049408,28049408,0,100.0,mnt_point,/dev/loop6,squashfs,/snap/snapd/15534,46923776,46923776,0,100.0,mnt_point,149,1,99,339,0,10.0.3.254,255.255.240.0,20,10.0.0.1,18.207.94.123,Linux,competent-seeker.cs695hubs.com,64bit,Ubuntu 18.04,5.4.0-1055-aws,Ubuntu 18.04 64bit,2437202
2022-04-22 19:21:26,27.9,30.6,0.0,4.7,62.9,0.0,0.0,1.6,0.2,0.0,0.0,2.1518261432647705,2,11513,16077,15183,0,cpu_number,0,23.7,18.6,2.7,76.3,0.0,0.0,0.0,0.7,1.7,0.0,0.0,cpu_number,1,29.7,21.8,4.1,70.3,0.0,0.0,0.0,1.4,2.4,0.0,0.0,0.82,0.59,0.48,2,4064714752,2675572736,34.2,1389142016,2675572736,1801404416,1803825152,130916352,2606059520,831488,0,0,0,0.0,0,0,2.151963472366333,ens5,,2.160841226577759,43578719665,847977,49918501492,5202585,93497221157,6050562,True,0,interface_name,lo,,2.160841226577759,10919004042,333583,10919004042,333583,21838008084,667166,True,0,interface_name,2.1467177867889404,loop0,0,0,0,0,disk_name,2.1467177867889404,loop1,0,0,0,0,disk_name,2.1467177867889404,loop2,0,0,0,0,disk_name,2.1467177867889404,loop3,0,0,0,0,disk_name,2.1467177867889404,loop4,0,0,0,0,disk_name,2.1467177867889404,loop5,0,0,0,0,disk_name,2.1467177867889404,loop6,0,0,0,0,disk_name,2.1467177867889404,loop7,0,0,0,0,disk_name,2.1467177867889404,nvme0n1,0,0,0,0,disk_name,2.1467177867889404,nvme0n1p1,0,0,0,0,disk_name,/dev/nvme0n1p1,ext4,/,8259014656,7197229056,1045008384,87.3,mnt_point,/dev/loop0,squashfs,/snap/core18/2128,58195968,58195968,0,100.0,mnt_point,/dev/loop1,squashfs,/snap/amazon-ssm-agent/4046,26214400,26214400,0,100.0,mnt_point,/dev/loop3,squashfs,/snap/snapd/15177,45875200,45875200,0,100.0,mnt_point,/dev/loop4,squashfs,/snap/core18/2344,58327040,58327040,0,100.0,mnt_point,/dev/loop5,squashfs,/snap/amazon-ssm-agent/5163,28049408,28049408,0,100.0,mnt_point,/dev/loop6,squashfs,/snap/snapd/15534,46923776,46923776,0,100.0,mnt_point,149,1,99,339,0,10.0.3.254,255.255.240.0,20,10.0.0.1,18.207.94.123,Linux,competent-seeker.cs695hubs.com,64bit,Ubuntu 18.04,5.4.0-1055-aws,Ubuntu 18.04 64bit,2437204
2022-04-22 19:21:28,27.9,30.6,0.0,4.7,62.9,0.0,0.0,1.6,0.2,0.0,0.0,2.1518261432647705,2,11513,16077,15183,0,cpu_number,0,23.7,18.6,2.7,76.3,0.0,0.0,0.0,0.7,1.7,0.0,0.0,cpu_number,1,29.7,21.8,4.1,70.3,0.0,0.0,0.0,1.4,2.4,0.0,0.0,0.82,0.59,0.48,2,4064714752,2675572736,34.2,1389142016,2675572736,1801404416,1803825152,130916352,2606059520,831488,0,0,0,0.0,0,0,2.151963472366333,ens5,,1.9446532726287842,43589335132,10615467,49933446820,14945328,93522781952,25560795,True,0,interface_name,lo,,1.9446532726287842,10919108959,104917,10919108959,104917,21838217918,209834,True,0,interface_name,2.1467177867889404,loop0,0,0,0,0,disk_name,2.1467177867889404,loop1,0,0,0,0,disk_name,2.1467177867889404,loop2,0,0,0,0,disk_name,2.1467177867889404,loop3,0,0,0,0,disk_name,2.1467177867889404,loop4,0,0,0,0,disk_name,2.1467177867889404,loop5,0,0,0,0,disk_name,2.1467177867889404,loop6,0,0,0,0,disk_name,2.1467177867889404,loop7,0,0,0,0,disk_name,2.1467177867889404,nvme0n1,0,0,0,0,disk_name,2.1467177867889404,nvme0n1p1,0,0,0,0,disk_name,/dev/nvme0n1p1,ext4,/,8259014656,7199723520,1042513920,87.4,mnt_point,/dev/loop0,squashfs,/snap/core18/2128,58195968,58195968,0,100.0,mnt_point,/dev/loop1,squashfs,/snap/amazon-ssm-agent/4046,26214400,26214400,0,100.0,mnt_point,/dev/loop3,squashfs,/snap/snapd/15177,45875200,45875200,0,100.0,mnt_point,/dev/loop4,squashfs,/snap/core18/2344,58327040,58327040,0,100.0,mnt_point,/dev/loop5,squashfs,/snap/amazon-ssm-agent/5163,28049408,28049408,0,100.0,mnt_point,/dev/loop6,squashfs,/snap/snapd/15534,46923776,46923776,0,100.0,mnt_point,149,1,99,339,0,10.0.3.254,255.255.240.0,20,10.0.0.1,18.207.94.123,Linux,competent-seeker.cs695hubs.com,64bit,Ubuntu 18.04,5.4.0-1055-aws,Ubuntu 18.04 64bit,2437204
2022-04-22 19:21:30,31.3,24.0,0.0,4.1,68.6,0.1,0.0,1.5,1.6,0.0,0.0,4.043202638626099,2,22324,29259,26504,0,cpu_number,0,29.6,24.0,2.5,70.4,0.0,0.2,0.0,1.5,1.5,0.0,0.0,cpu_number,1,35.5,26.2,6.1,64.5,0.0,0.0,0.0,1.5,1.7,0.0,0.0,0.75,0.58,0.47,2,4064714752,2676600832,34.2,1388113920,2676600832,1801084928,1808039936,130916352,2610216960,831488,0,0,0,0.0,0,0,4.043094873428345,ens5,,2.0913796424865723,43590214912,879780,49937181280,3734460,93527396192,4614240,True,0,interface_name,lo,,2.0913796424865723,10919223860,114901,10919223860,114901,21838447720,229802,True,0,interface_name,4.048185348510742,loop0,0,0,0,0,disk_name,4.048185348510742,loop1,0,0,0,0,disk_name,4.048185348510742,loop2,0,0,0,0,disk_name,4.048185348510742,loop3,0,0,0,0,disk_name,4.048185348510742,loop4,0,0,0,0,disk_name,4.048185348510742,loop5,0,0,0,0,disk_name,4.048185348510742,loop6,0,0,0,0,disk_name,4.048185348510742,loop7,0,0,0,0,disk_name,4.048185348510742,nvme0n1,4,0,94208,0,disk_name,4.048185348510742,nvme0n1p1,4,0,94208,0,disk_name,/dev/nvme0n1p1,ext4,/,8259014656,7201181696,1041055744,87.4,mnt_point,/dev/loop0,squashfs,/snap/core18/2128,58195968,58195968,0,100.0,mnt_point,/dev/loop1,squashfs,/snap/amazon-ssm-agent/4046,26214400,26214400,0,100.0,mnt_point,/dev/loop3,squashfs,/snap/snapd/15177,45875200,45875200,0,100.0,mnt_point,/dev/loop4,squashfs,/snap/core18/2344,58327040,58327040,0,100.0,mnt_point,/dev/loop5,squashfs,/snap/amazon-ssm-agent/5163,28049408,28049408,0,100.0,mnt_point,/dev/loop6,squashfs,/snap/snapd/15534,46923776,46923776,0,100.0,mnt_point,148,1,99,338,0,10.0.3.254,255.255.240.0,20,10.0.0.1,18.207.94.123,Linux,competent-seeker.cs695hubs.com,64bit,Ubuntu 18.04,5.4.0-1055-aws,Ubuntu 18.04 64bit,2437208
